image_id,filename,source_group,source_video,source_frame,timestamp_seconds,augmentation,dx_pixels,dy_pixels,rotation_deg,scale,instance_count
215,97_A_200_Corridor_Thermal__frame_000738__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000738,97. A- 200 Corridor Thermal.mp4,738,29.90323576240049,aug_01,6.024297671586027,-22.201761131764435,2.026327350550919,0.9629324116880693,4
216,97_A_200_Corridor_Thermal__frame_000738__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000738,97. A- 200 Corridor Thermal.mp4,738,29.90323576240049,aug_02,55.249249293707464,-10.201970856537706,3.7897886745224723,0.9995443871844427,4
217,97_A_200_Corridor_Thermal__frame_000738__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000738,97. A- 200 Corridor Thermal.mp4,738,29.90323576240049,aug_03,31.791385407969003,-37.89656945500789,0.819626390641818,1.0386809535447865,4
218,97_A_200_Corridor_Thermal__frame_000738__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000738,97. A- 200 Corridor Thermal.mp4,738,29.90323576240049,aug_04,39.38367576408531,-41.86809307813122,-3.4621330955031295,1.0334218448208239,4
219,97_A_200_Corridor_Thermal__frame_000861__original.jpg,97_A_200_Corridor_Thermal__frame_000861,97. A- 200 Corridor Thermal.mp4,861,34.88710838946724,original,0.0,0.0,0.0,1.0,4
220,97_A_200_Corridor_Thermal__frame_000861__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000861,97. A- 200 Corridor Thermal.mp4,861,34.88710838946724,aug_01,-1.2319726644086302,-33.96263202864262,2.8226103230745814,0.9942451222294477,4
221,97_A_200_Corridor_Thermal__frame_000861__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000861,97. A- 200 Corridor Thermal.mp4,861,34.88710838946724,aug_02,48.37297065645792,-16.237100511002687,-1.2205976420914837,0.9477926893979285,4
222,97_A_200_Corridor_Thermal__frame_000861__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000861,97. A- 200 Corridor Thermal.mp4,861,34.88710838946724,aug_03,59.82542394124488,12.393002030761465,2.349571070760022,1.0010506894209161,4
223,97_A_200_Corridor_Thermal__frame_000861__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000861,97. A- 200 Corridor Thermal.mp4,861,34.88710838946724,aug_04,7.230570749699851,10.075352635846876,-3.3102761467845383,0.9771148861034155,4
224,97_A_200_Corridor_Thermal__frame_000984__original.jpg,97_A_200_Corridor_Thermal__frame_000984,97. A- 200 Corridor Thermal.mp4,984,39.87098101653399,original,0.0,0.0,0.0,1.0,4
225,97_A_200_Corridor_Thermal__frame_000984__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000984,97. A- 200 Corridor Thermal.mp4,984,39.87098101653399,aug_01,45.267515931174685,-38.362435837988485,3.779037852110127,1.0170806307263658,4
226,97_A_200_Corridor_Thermal__frame_000984__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000984,97. A- 200 Corridor Thermal.mp4,984,39.87098101653399,aug_02,61.82497830160341,-31.122515980839317,1.2698629870700344,1.0264759322124728,4
227,97_A_200_Corridor_Thermal__frame_000984__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000984,97. A- 200 Corridor Thermal.mp4,984,39.87098101653399,aug_03,-2.38772545544127,27.421933879415974,1.4799267295654133,0.9756920645715691,4
228,97_A_200_Corridor_Thermal__frame_000984__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000984,97. A- 200 Corridor Thermal.mp4,984,39.87098101653399,aug_04,32.787965672636545,32.469962917889276,3.8029930233190417,0.9556919381862863,4
229,97_A_200_Corridor_Thermal__frame_001107__original.jpg,97_A_200_Corridor_Thermal__frame_001107,97. A- 200 Corridor Thermal.mp4,1107,44.854853643600734,original,0.0,0.0,0.0,1.0,4
230,97_A_200_Corridor_Thermal__frame_001107__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001107,97. A- 200 Corridor Thermal.mp4,1107,44.854853643600734,aug_01,36.836992519408,-0.15610121460820636,0.1177987138518759,0.9998511650077185,4
231,97_A_200_Corridor_Thermal__frame_001107__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001107,97. A- 200 Corridor Thermal.mp4,1107,44.854853643600734,aug_02,65.33612827734655,-25.637001972638302,-1.1768392891491573,0.946064848555347,4
232,97_A_200_Corridor_Thermal__frame_001107__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001107,97. A- 200 Corridor Thermal.mp4,1107,44.854853643600734,aug_03,9.839430143344103,-27.481022830105285,0.4257834129692135,0.948823809969141,4
233,97_A_200_Corridor_Thermal__frame_001107__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001107,97. A- 200 Corridor Thermal.mp4,1107,44.854853643600734,aug_04,25.255809616640505,-34.30700822487694,3.8006625233102724,0.9872684455274329,4
234,97_A_200_Corridor_Thermal__frame_001230__original.jpg,97_A_200_Corridor_Thermal__frame_001230,97. A- 200 Corridor Thermal.mp4,1230,49.838726270667486,original,0.0,0.0,0.0,1.0,4
235,97_A_200_Corridor_Thermal__frame_001230__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001230,97. A- 200 Corridor Thermal.mp4,1230,49.838726270667486,aug_01,41.28561197333241,-14.482323004269123,3.5115885356430034,1.0305958206751353,4
236,97_A_200_Corridor_Thermal__frame_001230__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001230,97. A- 200 Corridor Thermal.mp4,1230,49.838726270667486,aug_02,67.18572436508265,7.533192766390769,2.374038511441177,1.0270389055062226,4
237,97_A_200_Corridor_Thermal__frame_001230__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001230,97. A- 200 Corridor Thermal.mp4,1230,49.838726270667486,aug_03,11.693258786669588,-29.65391444280066,1.032201929162909,1.0143682966601308,4
238,97_A_200_Corridor_Thermal__frame_001230__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001230,97. A- 200 Corridor Thermal.mp4,1230,49.838726270667486,aug_04,47.763397494157005,-31.700186252970134,1.4458151604054308,0.9437884616010519,4
239,97_A_200_Corridor_Thermal__frame_001353__original.jpg,97_A_200_Corridor_Thermal__frame_001353,97. A- 200 Corridor Thermal.mp4,1353,54.82259889773423,original,0.0,0.0,0.0,1.0,4
240,97_A_200_Corridor_Thermal__frame_001353__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001353,97. A- 200 Corridor Thermal.mp4,1353,54.82259889773423,aug_01,62.74872390980218,-35.10940307996729,-3.8485010599470995,0.9776430980135026,4
241,97_A_200_Corridor_Thermal__frame_001353__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001353,97. A- 200 Corridor Thermal.mp4,1353,54.82259889773423,aug_02,58.87293298560948,33.553593802108836,1.886698170149451,0.9474737543217318,4
242,97_A_200_Corridor_Thermal__frame_001353__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001353,97. A- 200 Corridor Thermal.mp4,1353,54.82259889773423,aug_03,20.063273999924604,17.398197902683883,0.8806126406300123,0.9630717002964055,4
243,97_A_200_Corridor_Thermal__frame_001353__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001353,97. A- 200 Corridor Thermal.mp4,1353,54.82259889773423,aug_04,-8.067344338923043,-21.92004220738661,-0.16736589586813455,0.9642481608640715,4
244,97_A_200_Corridor_Thermal__frame_001476__original.jpg,97_A_200_Corridor_Thermal__frame_001476,97. A- 200 Corridor Thermal.mp4,1476,59.80647152480098,original,0.0,0.0,0.0,1.0,4
245,97_A_200_Corridor_Thermal__frame_001476__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001476,97. A- 200 Corridor Thermal.mp4,1476,59.80647152480098,aug_01,30.430127875034103,-35.95095857003869,2.166128464786233,0.9406217735688556,4
246,97_A_200_Corridor_Thermal__frame_001476__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001476,97. A- 200 Corridor Thermal.mp4,1476,59.80647152480098,aug_02,-25.036521703316666,13.130812610124288,3.2634956698849793,0.950735286461382,4
247,97_A_200_Corridor_Thermal__frame_001476__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001476,97. A- 200 Corridor Thermal.mp4,1476,59.80647152480098,aug_03,57.85216159377936,-29.24417020671332,3.0579597853186655,0.9610946449046635,4
248,97_A_200_Corridor_Thermal__frame_001476__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001476,97. A- 200 Corridor Thermal.mp4,1476,59.80647152480098,aug_04,36.01958503605857,-29.205457754538173,2.849172034187662,1.0476451314140771,4
249,97_A_200_Corridor_Thermal__frame_001599__original.jpg,97_A_200_Corridor_Thermal__frame_001599,97. A- 200 Corridor Thermal.mp4,1599,64.79034415186773,original,0.0,0.0,0.0,1.0,4
250,97_A_200_Corridor_Thermal__frame_001599__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001599,97. A- 200 Corridor Thermal.mp4,1599,64.79034415186773,aug_01,26.987602659183437,-39.40881013795175,-3.0542012175682194,0.9768167610404344,4
251,97_A_200_Corridor_Thermal__frame_001599__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001599,97. A- 200 Corridor Thermal.mp4,1599,64.79034415186773,aug_02,16.047562740138858,-25.278425915819046,-2.931449742425567,0.9583822677627014,4
252,97_A_200_Corridor_Thermal__frame_001599__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001599,97. A- 200 Corridor Thermal.mp4,1599,64.79034415186773,aug_03,-4.084069236896397,3.3765918923880776,1.3127555147173107,0.9662093947188791,4
253,97_A_200_Corridor_Thermal__frame_001599__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001599,97. A- 200 Corridor Thermal.mp4,1599,64.79034415186773,aug_04,43.2168916448132,-4.1910929838196225,0.10598274561313215,0.9948158170854251,4
254,97_A_200_Corridor_Thermal__frame_001722__original.jpg,97_A_200_Corridor_Thermal__frame_001722,97. A- 200 Corridor Thermal.mp4,1722,69.77421677893447,original,0.0,0.0,0.0,1.0,4
255,97_A_200_Corridor_Thermal__frame_001722__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001722,97. A- 200 Corridor Thermal.mp4,1722,69.77421677893447,aug_01,60.8415918438925,-38.78827684557176,3.4702045006794453,0.9438081845227695,4
256,97_A_200_Corridor_Thermal__frame_001722__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001722,97. A- 200 Corridor Thermal.mp4,1722,69.77421677893447,aug_02,20.42331453360289,-7.16742550059049,3.9428527886470315,0.9858975542621646,4
257,97_A_200_Corridor_Thermal__frame_001722__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001722,97. A- 200 Corridor Thermal.mp4,1722,69.77421677893447,aug_03,22.650955337565534,3.537023752697422,1.2282727873496162,0.981732386456698,4
258,97_A_200_Corridor_Thermal__frame_001722__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001722,97. A- 200 Corridor Thermal.mp4,1722,69.77421677893447,aug_04,31.503352427248572,-34.84398251101704,2.4758254683135554,0.9903088718190103,4
259,97_A_200_Corridor_Thermal__frame_001845__original.jpg,97_A_200_Corridor_Thermal__frame_001845,97. A- 200 Corridor Thermal.mp4,1845,74.75808940600123,original,0.0,0.0,0.0,1.0,4
260,97_A_200_Corridor_Thermal__frame_001845__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001845,97. A- 200 Corridor Thermal.mp4,1845,74.75808940600123,aug_01,13.708474398816733,15.527871129322229,-1.4346790768561348,0.9762117322173044,4
261,97_A_200_Corridor_Thermal__frame_001845__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001845,97. A- 200 Corridor Thermal.mp4,1845,74.75808940600123,aug_02,61.82209737646764,15.420827227115005,2.286436767844144,0.9782481348779575,4
262,97_A_200_Corridor_Thermal__frame_001845__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001845,97. A- 200 Corridor Thermal.mp4,1845,74.75808940600123,aug_03,8.020146147898231,-32.93165240468298,-2.057131871283314,0.9644004079672065,4
263,97_A_200_Corridor_Thermal__frame_001845__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001845,97. A- 200 Corridor Thermal.mp4,1845,74.75808940600123,aug_04,20.538819216712255,38.00034940601002,2.777067087356895,0.9510956795832236,4
264,97_A_200_Corridor_Thermal__frame_001968__original.jpg,97_A_200_Corridor_Thermal__frame_001968,97. A- 200 Corridor Thermal.mp4,1968,79.74196203306798,original,0.0,0.0,0.0,1.0,4
265,97_A_200_Corridor_Thermal__frame_001968__aug_01.jpg,97_A_200_Corridor_Thermal__frame_001968,97. A- 200 Corridor Thermal.mp4,1968,79.74196203306798,aug_01,31.441859723008264,-27.856654341233554,-1.8523072971601504,1.0208406304761495,4
266,97_A_200_Corridor_Thermal__frame_001968__aug_02.jpg,97_A_200_Corridor_Thermal__frame_001968,97. A- 200 Corridor Thermal.mp4,1968,79.74196203306798,aug_02,64.69085785602425,-34.4415420500999,3.9965760561424934,0.9974705051610839,4
267,97_A_200_Corridor_Thermal__frame_001968__aug_03.jpg,97_A_200_Corridor_Thermal__frame_001968,97. A- 200 Corridor Thermal.mp4,1968,79.74196203306798,aug_03,58.00626984564846,-11.636557071186743,-0.6885586353710034,1.0075029672957225,4
268,97_A_200_Corridor_Thermal__frame_001968__aug_04.jpg,97_A_200_Corridor_Thermal__frame_001968,97. A- 200 Corridor Thermal.mp4,1968,79.74196203306798,aug_04,11.08000964523606,-7.4179733800343755,-2.7807087185268538,0.9795838343173432,4
269,97_A_200_Corridor_Thermal__frame_002091__original.jpg,97_A_200_Corridor_Thermal__frame_002091,97. A- 200 Corridor Thermal.mp4,2091,84.72583466013472,original,0.0,0.0,0.0,1.0,4
270,97_A_200_Corridor_Thermal__frame_002091__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002091,97. A- 200 Corridor Thermal.mp4,2091,84.72583466013472,aug_01,5.899159749189721,12.762851686412986,-3.530143587354159,0.9440588508597628,4
271,97_A_200_Corridor_Thermal__frame_002091__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002091,97. A- 200 Corridor Thermal.mp4,2091,84.72583466013472,aug_02,23.345662137467556,10.486742497590413,-0.13436677102539907,0.9985425260803685,4
272,97_A_200_Corridor_Thermal__frame_002091__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002091,97. A- 200 Corridor Thermal.mp4,2091,84.72583466013472,aug_03,24.36461329668944,27.555092905268594,3.278186927990129,0.9528419714433392,4
273,97_A_200_Corridor_Thermal__frame_002091__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002091,97. A- 200 Corridor Thermal.mp4,2091,84.72583466013472,aug_04,44.13001469985957,-20.940773699102778,-0.8248286200154284,0.9847661900156418,4
274,97_A_200_Corridor_Thermal__frame_002214__original.jpg,97_A_200_Corridor_Thermal__frame_002214,97. A- 200 Corridor Thermal.mp4,2214,89.70970728720147,original,0.0,0.0,0.0,1.0,4
275,97_A_200_Corridor_Thermal__frame_002214__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002214,97. A- 200 Corridor Thermal.mp4,2214,89.70970728720147,aug_01,-13.156162617655966,5.850196420317218,3.9218642531178185,0.9671028703152906,4
276,97_A_200_Corridor_Thermal__frame_002214__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002214,97. A- 200 Corridor Thermal.mp4,2214,89.70970728720147,aug_02,36.34201902475827,-36.584954511560156,-0.9658878220814726,1.0063241727435634,4
277,97_A_200_Corridor_Thermal__frame_002214__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002214,97. A- 200 Corridor Thermal.mp4,2214,89.70970728720147,aug_03,51.536364681424786,34.87988763310442,-0.1959976988378136,0.9455874364890091,4
278,97_A_200_Corridor_Thermal__frame_002214__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002214,97. A- 200 Corridor Thermal.mp4,2214,89.70970728720147,aug_04,12.185054571828374,22.70290228621785,1.7016911995948778,0.9877955224474146,4
279,97_A_200_Corridor_Thermal__frame_002337__original.jpg,97_A_200_Corridor_Thermal__frame_002337,97. A- 200 Corridor Thermal.mp4,2337,94.69357991426823,original,0.0,0.0,0.0,1.0,4
280,97_A_200_Corridor_Thermal__frame_002337__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002337,97. A- 200 Corridor Thermal.mp4,2337,94.69357991426823,aug_01,66.4052658410395,-40.16732112473458,-0.5032939772520066,1.040640958913581,4
281,97_A_200_Corridor_Thermal__frame_002337__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002337,97. A- 200 Corridor Thermal.mp4,2337,94.69357991426823,aug_02,-1.3155161444889387,-12.976992206473689,3.5291427597658034,0.9918217535487454,4
282,97_A_200_Corridor_Thermal__frame_002337__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002337,97. A- 200 Corridor Thermal.mp4,2337,94.69357991426823,aug_03,41.727724332384525,19.179767941054706,-3.3436959226148115,0.9585065156638621,4
283,97_A_200_Corridor_Thermal__frame_002337__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002337,97. A- 200 Corridor Thermal.mp4,2337,94.69357991426823,aug_04,29.634801669006336,12.051079376674586,1.9172423118127568,0.9780013874417843,4
284,97_A_200_Corridor_Thermal__frame_002460__original.jpg,97_A_200_Corridor_Thermal__frame_002460,97. A- 200 Corridor Thermal.mp4,2460,99.67745254133497,original,0.0,0.0,0.0,1.0,4
285,97_A_200_Corridor_Thermal__frame_002460__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002460,97. A- 200 Corridor Thermal.mp4,2460,99.67745254133497,aug_01,7.663600085241484,-8.276024242517622,-3.7899047678936224,0.9824697144814311,4
286,97_A_200_Corridor_Thermal__frame_002460__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002460,97. A- 200 Corridor Thermal.mp4,2460,99.67745254133497,aug_02,13.132895725471016,-27.40065976077656,-3.144221059352784,0.9765589594901508,4
287,97_A_200_Corridor_Thermal__frame_002460__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002460,97. A- 200 Corridor Thermal.mp4,2460,99.67745254133497,aug_03,62.83528473523913,-15.100450621953573,0.9615375029975146,1.036489175434886,4
288,97_A_200_Corridor_Thermal__frame_002460__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002460,97. A- 200 Corridor Thermal.mp4,2460,99.67745254133497,aug_04,66.39155271064496,-32.748797557956166,-1.4346787569992987,1.053673470641934,4
289,97_A_200_Corridor_Thermal__frame_002583__original.jpg,97_A_200_Corridor_Thermal__frame_002583,97. A- 200 Corridor Thermal.mp4,2583,104.66132516840172,original,0.0,0.0,0.0,1.0,4
290,97_A_200_Corridor_Thermal__frame_002583__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002583,97. A- 200 Corridor Thermal.mp4,2583,104.66132516840172,aug_01,25.43976863821227,4.508924129772552,3.624036891890368,0.9953946667399778,4
291,97_A_200_Corridor_Thermal__frame_002583__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002583,97. A- 200 Corridor Thermal.mp4,2583,104.66132516840172,aug_02,29.171387175848892,-5.5390541121982295,-1.6693503361176374,1.0231402335189212,4
292,97_A_200_Corridor_Thermal__frame_002583__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002583,97. A- 200 Corridor Thermal.mp4,2583,104.66132516840172,aug_03,18.6670455515129,-23.218094909628103,1.2693037482585448,1.0258283669559312,4
293,97_A_200_Corridor_Thermal__frame_002583__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002583,97. A- 200 Corridor Thermal.mp4,2583,104.66132516840172,aug_04,40.47074685080881,-38.34313779759404,3.925604915495744,0.9975081639727151,4
294,97_A_200_Corridor_Thermal__frame_002706__original.jpg,97_A_200_Corridor_Thermal__frame_002706,97. A- 200 Corridor Thermal.mp4,2706,109.64519779546846,original,0.0,0.0,0.0,1.0,4
295,97_A_200_Corridor_Thermal__frame_002706__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002706,97. A- 200 Corridor Thermal.mp4,2706,109.64519779546846,aug_01,22.064230241307186,-13.049206249635937,1.175998783867234,0.9453156032233418,4
296,97_A_200_Corridor_Thermal__frame_002706__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002706,97. A- 200 Corridor Thermal.mp4,2706,109.64519779546846,aug_02,65.20034887993594,-6.259001049883594,-3.9156178177233603,0.9710486044484387,4
297,97_A_200_Corridor_Thermal__frame_002706__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002706,97. A- 200 Corridor Thermal.mp4,2706,109.64519779546846,aug_03,0.06520942676283425,-13.952935116043356,-3.8034987757938454,0.9525459229607274,4
298,97_A_200_Corridor_Thermal__frame_002706__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002706,97. A- 200 Corridor Thermal.mp4,2706,109.64519779546846,aug_04,-25.352673609521936,-17.976232513625373,2.481487495349585,0.9538102320038543,4
299,97_A_200_Corridor_Thermal__frame_002829__original.jpg,97_A_200_Corridor_Thermal__frame_002829,97. A- 200 Corridor Thermal.mp4,2829,114.62907042253522,original,0.0,0.0,0.0,1.0,4
300,97_A_200_Corridor_Thermal__frame_002829__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002829,97. A- 200 Corridor Thermal.mp4,2829,114.62907042253522,aug_01,48.88520112656737,13.317292554994232,1.4171146631270721,0.9597224911420843,4
301,97_A_200_Corridor_Thermal__frame_002829__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002829,97. A- 200 Corridor Thermal.mp4,2829,114.62907042253522,aug_02,67.74606588235889,-23.04783481032066,-2.6043741374069285,0.959216285345843,4
302,97_A_200_Corridor_Thermal__frame_002829__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002829,97. A- 200 Corridor Thermal.mp4,2829,114.62907042253522,aug_03,15.974971232068768,-27.24080077959783,0.7376252668829464,0.9866602936426848,4
303,97_A_200_Corridor_Thermal__frame_002829__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002829,97. A- 200 Corridor Thermal.mp4,2829,114.62907042253522,aug_04,28.66298623436282,-26.479396856941026,2.018603962883933,1.0370475746357513,4
304,97_A_200_Corridor_Thermal__frame_002952__original.jpg,97_A_200_Corridor_Thermal__frame_002952,97. A- 200 Corridor Thermal.mp4,2952,119.61294304960197,original,0.0,0.0,0.0,1.0,4
305,97_A_200_Corridor_Thermal__frame_002952__aug_01.jpg,97_A_200_Corridor_Thermal__frame_002952,97. A- 200 Corridor Thermal.mp4,2952,119.61294304960197,aug_01,12.180660039130515,-13.686782630692104,2.764142421356474,1.014083521520371,4
306,97_A_200_Corridor_Thermal__frame_002952__aug_02.jpg,97_A_200_Corridor_Thermal__frame_002952,97. A- 200 Corridor Thermal.mp4,2952,119.61294304960197,aug_02,27.08060971410974,13.073408557195535,3.9991964205047363,1.0065895090998997,4
307,97_A_200_Corridor_Thermal__frame_002952__aug_03.jpg,97_A_200_Corridor_Thermal__frame_002952,97. A- 200 Corridor Thermal.mp4,2952,119.61294304960197,aug_03,25.857533878398115,-7.593260825329928,2.7191344168097817,0.9986439414327622,4
308,97_A_200_Corridor_Thermal__frame_002952__aug_04.jpg,97_A_200_Corridor_Thermal__frame_002952,97. A- 200 Corridor Thermal.mp4,2952,119.61294304960197,aug_04,33.95255527017018,23.932759944932158,0.39780947630441066,0.9535853194350428,4
309,97_A_200_Corridor_Thermal__frame_003075__original.jpg,97_A_200_Corridor_Thermal__frame_003075,97. A- 200 Corridor Thermal.mp4,3075,124.59681567666871,original,0.0,0.0,0.0,1.0,4
310,97_A_200_Corridor_Thermal__frame_003075__aug_01.jpg,97_A_200_Corridor_Thermal__frame_003075,97. A- 200 Corridor Thermal.mp4,3075,124.59681567666871,aug_01,45.16552989147658,-41.255052995679,1.7518419290403466,1.0055623929666357,4
311,97_A_200_Corridor_Thermal__frame_003075__aug_02.jpg,97_A_200_Corridor_Thermal__frame_003075,97. A- 200 Corridor Thermal.mp4,3075,124.59681567666871,aug_02,68.56860190273565,-35.782520501025154,2.6405657323403178,1.0301614593692408,4
312,97_A_200_Corridor_Thermal__frame_003075__aug_03.jpg,97_A_200_Corridor_Thermal__frame_003075,97. A- 200 Corridor Thermal.mp4,3075,124.59681567666871,aug_03,44.3420019163014,-5.4837086955000345,3.9516614745489367,1.0330757979856928,4
313,97_A_200_Corridor_Thermal__frame_003075__aug_04.jpg,97_A_200_Corridor_Thermal__frame_003075,97. A- 200 Corridor Thermal.mp4,3075,124.59681567666871,aug_04,29.505554329131925,11.949356783442461,-2.6721470584779263,0.9567081959112131,4
314,97_A_200_Corridor_Thermal__frame_003198__original.jpg,97_A_200_Corridor_Thermal__frame_003198,97. A- 200 Corridor Thermal.mp4,3198,129.58068830373546,original,0.0,0.0,0.0,1.0,4
315,97_A_200_Corridor_Thermal__frame_003198__aug_01.jpg,97_A_200_Corridor_Thermal__frame_003198,97. A- 200 Corridor Thermal.mp4,3198,129.58068830373546,aug_01,25.10190422926341,-36.42973525670915,3.7021759599503357,1.0342829257949557,4
316,97_A_200_Corridor_Thermal__frame_003198__aug_02.jpg,97_A_200_Corridor_Thermal__frame_003198,97. A- 200 Corridor Thermal.mp4,3198,129.58068830373546,aug_02,51.25103129876196,-22.52904822556742,1.6911587907133523,1.039417816323836,4
317,97_A_200_Corridor_Thermal__frame_003198__aug_03.jpg,97_A_200_Corridor_Thermal__frame_003198,97. A- 200 Corridor Thermal.mp4,3198,129.58068830373546,aug_03,53.21751138302528,-36.62146943616443,0.12490777670159225,0.9733870825422141,4
318,97_A_200_Corridor_Thermal__frame_003198__aug_04.jpg,97_A_200_Corridor_Thermal__frame_003198,97. A- 200 Corridor Thermal.mp4,3198,129.58068830373546,aug_04,61.08705597240052,-11.783594333212022,3.602032630923061,0.9792747136193116,4
319,97_A_200_Corridor_Thermal__frame_003321__original.jpg,97_A_200_Corridor_Thermal__frame_003321,97. A- 200 Corridor Thermal.mp4,3321,134.5645609308022,original,0.0,0.0,0.0,1.0,4
320,97_A_200_Corridor_Thermal__frame_003321__aug_01.jpg,97_A_200_Corridor_Thermal__frame_003321,97. A- 200 Corridor Thermal.mp4,3321,134.5645609308022,aug_01,-5.817104064839526,14.772943874865831,-1.1342181652721024,0.9475996823272209,4
321,97_A_200_Corridor_Thermal__frame_003321__aug_02.jpg,97_A_200_Corridor_Thermal__frame_003321,97. A- 200 Corridor Thermal.mp4,3321,134.5645609308022,aug_02,4.819425014259082,-25.395305848631473,-0.5628551945181108,0.9654221759689285,4
322,97_A_200_Corridor_Thermal__frame_003321__aug_03.jpg,97_A_200_Corridor_Thermal__frame_003321,97. A- 200 Corridor Thermal.mp4,3321,134.5645609308022,aug_03,64.12444770255613,-26.791361424234026,1.5087350552920826,0.9558295704860816,4
323,97_A_200_Corridor_Thermal__frame_003321__aug_04.jpg,97_A_200_Corridor_Thermal__frame_003321,97. A- 200 Corridor Thermal.mp4,3321,134.5645609308022,aug_04,20.999607907691384,-30.692028338476256,3.4618045018073937,0.9728823349714338,4
324,97_A_200_Corridor_Thermal__frame_003444__original.jpg,97_A_200_Corridor_Thermal__frame_003444,97. A- 200 Corridor Thermal.mp4,3444,139.54843355786895,original,0.0,0.0,0.0,1.0,4
325,97_A_200_Corridor_Thermal__frame_003444__aug_01.jpg,97_A_200_Corridor_Thermal__frame_003444,97. A- 200 Corridor Thermal.mp4,3444,139.54843355786895,aug_01,-37.219862192181274,13.993670554518147,1.6295843181123537,0.9401303564430068,4
326,97_A_200_Corridor_Thermal__frame_003444__aug_02.jpg,97_A_200_Corridor_Thermal__frame_003444,97. A- 200 Corridor Thermal.mp4,3444,139.54843355786895,aug_02,69.0116217344939,-32.14322398485955,0.24406621237344783,0.941016969034361,4
327,97_A_200_Corridor_Thermal__frame_003444__aug_03.jpg,97_A_200_Corridor_Thermal__frame_003444,97. A- 200 Corridor Thermal.mp4,3444,139.54843355786895,aug_03,21.002829842092964,-5.391052129813332,1.7794562109145788,1.0153696046009084,4
